scenario,scenario_type,scenario_geography,sector,technology,scenario_year,price_unit,scenario_price,pathway_unit,scenario_pathway,technology_type,country_iso2_list,scenario_provider,scenario_capacity_factor
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2036,$/tonnes,70.58754693108651,EJ/yr,115.3464637,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2037,$/tonnes,71.29631243029456,EJ/yr,112.7181093,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2038,$/tonnes,72.0050779295026,EJ/yr,110.0897549,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2039,$/tonnes,72.71384342871066,EJ/yr,107.4614005,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2040,$/tonnes,73.42260892791873,EJ/yr,104.8330461,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2041,$/tonnes,74.15563060572265,EJ/yr,101.96119338,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2042,$/tonnes,74.88865228352655,EJ/yr,99.08934066,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2043,$/tonnes,75.62167396133047,EJ/yr,96.21748794,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2044,$/tonnes,76.35469563913438,EJ/yr,93.34563522,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2045,$/tonnes,77.0877173169383,EJ/yr,90.4737825,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2046,$/tonnes,78.4034934722912,EJ/yr,88.10391025999999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2047,$/tonnes,79.71926962764412,EJ/yr,85.73403802,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2048,$/tonnes,81.03504578299702,EJ/yr,83.36416578,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2049,$/tonnes,82.35082193834992,EJ/yr,80.99429354,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2050,$/tonnes,83.66659809370285,EJ/yr,78.6244213,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2051,$/tonnes,83.50246262851573,EJ/yr,77.86180945999999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2052,$/tonnes,83.33832716332861,EJ/yr,77.09919762,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2053,$/tonnes,83.1741916981415,EJ/yr,76.33658578,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2054,$/tonnes,83.01005623295438,EJ/yr,75.57397394,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2055,$/tonnes,82.84592076776727,EJ/yr,74.8113621,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2056,$/tonnes,88.2347595572592,EJ/yr,73.90135889999999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2057,$/tonnes,93.62359834675114,EJ/yr,72.9913557,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2058,$/tonnes,99.01243713624308,EJ/yr,72.0813525,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2059,$/tonnes,104.401275925735,EJ/yr,71.1713493,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2060,$/tonnes,109.79011471522692,EJ/yr,70.2613461,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2061,$/tonnes,110.61427206440548,EJ/yr,69.73837087999999,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2062,$/tonnes,111.438429413584,EJ/yr,69.21539566,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2063,$/tonnes,112.26258676276252,EJ/yr,68.69242044,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2064,$/tonnes,113.08674411194106,EJ/yr,68.16944522,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2065,$/tonnes,113.91090146111958,EJ/yr,67.64647,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2066,$/tonnes,114.73505881029811,EJ/yr,67.12349478,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2067,$/tonnes,115.55921615947663,EJ/yr,66.60051956000001,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2068,$/tonnes,116.38337350865518,EJ/yr,66.07754434,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2069,$/tonnes,117.20753085783372,EJ/yr,65.55456912,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2070,$/tonnes,118.03168820701224,EJ/yr,65.0315939,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2071,$/tonnes,119.10842688310105,EJ/yr,64.08315987,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2072,$/tonnes,120.18516555918984,EJ/yr,63.13472584,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2073,$/tonnes,121.26190423527868,EJ/yr,62.18629181,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2074,$/tonnes,122.33864291136749,EJ/yr,61.23785778,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2075,$/tonnes,123.4153815874563,EJ/yr,60.28942375,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2076,$/tonnes,124.49212026354508,EJ/yr,59.34098972,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2077,$/tonnes,125.5688589396339,EJ/yr,58.39255569,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2078,$/tonnes,126.6455976157227,EJ/yr,57.44412166,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2079,$/tonnes,127.72233629181152,EJ/yr,56.49568763,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2080,$/tonnes,128.79907496790034,EJ/yr,55.5472536,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2081,$/tonnes,129.55840790447894,EJ/yr,54.267777159999994,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2082,$/tonnes,130.3177408410575,EJ/yr,52.98830072,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2083,$/tonnes,131.07707377763614,EJ/yr,51.70882428,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2084,$/tonnes,131.83640671421475,EJ/yr,50.42934784,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2085,$/tonnes,132.59573965079335,EJ/yr,49.149871399999995,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2086,$/tonnes,133.35507258737192,EJ/yr,47.87039496,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2087,$/tonnes,134.11440552395055,EJ/yr,46.59091852,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2088,$/tonnes,134.87373846052915,EJ/yr,45.31144208,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2089,$/tonnes,135.63307139710773,EJ/yr,44.03196564,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2090,$/tonnes,136.39240433368633,EJ/yr,42.7524892,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2091,$/tonnes,136.00414703980354,EJ/yr,41.45211816,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
NGFS2024REMIND_CP,baseline,Asia,Coal,Coal,2092,$/tonnes,135.61588974592075,EJ/yr,40.15174712,carbontech,"AF,BD,BT,BN,KH,CN,HK,MO,KP,TL,IN,ID,LA,MY,MV,MN,MM,NP,PK,PG,PH,KR,SG,LK,TW,TH,VN",NGFS2024REMIND,1
