scenario_source,region,scenario,sector,technology,year,smsp,tmsr
ngfs2024gcam,india,b2ds,coal,coal,2028,-0.202292094775805,0.797707905224195
ngfs2024gcam,india,b2ds,coal,coal,2029,-0.2700973590925019,0.7299026409074981
ngfs2024gcam,india,b2ds,coal,coal,2030,-0.33790262340919874,0.6620973765908013
ngfs2024gcam,india,b2ds,oil and gas,gas,2023,0,1
ngfs2024gcam,india,b2ds,oil and gas,gas,2024,0.017986119845619434,1.0853883968206686
ngfs2024gcam,india,b2ds,oil and gas,gas,2025,0.0359722396912389,1.1707767936413374
ngfs2024gcam,india,b2ds,oil and gas,gas,2026,0.04308125329805982,1.2045265562401117
ngfs2024gcam,india,b2ds,oil and gas,gas,2027,0.050190266904880744,1.238276318838886
ngfs2024gcam,india,b2ds,oil and gas,gas,2028,0.057299280511701724,1.2720260814376605
ngfs2024gcam,india,b2ds,oil and gas,gas,2029,0.06440829411852265,1.3057758440364347
ngfs2024gcam,india,b2ds,oil and gas,gas,2030,0.07151730772534358,1.3395256066352088
ngfs2024gcam,india,b2ds,oil and gas,oil,2023,0,1
ngfs2024gcam,india,b2ds,oil and gas,oil,2024,0.037424409178884226,1.047411014066017
ngfs2024gcam,india,b2ds,oil and gas,oil,2025,0.07484881835776845,1.0948220281320342
ngfs2024gcam,india,b2ds,oil and gas,oil,2026,0.08130263246010618,1.102998025506444
ngfs2024gcam,india,b2ds,oil and gas,oil,2027,0.0877564465624438,1.1111740228808535
ngfs2024gcam,india,b2ds,oil and gas,oil,2028,0.09421026066478154,1.1193500202552633
ngfs2024gcam,india,b2ds,oil and gas,oil,2029,0.10066407476711915,1.127526017629673
ngfs2024gcam,india,b2ds,oil and gas,oil,2030,0.10711788886945689,1.1357020150040829
ngfs2024gcam,india,b2ds,power,coalcap,2023,0,1
ngfs2024gcam,india,b2ds,power,coalcap,2024,-0.0036467481220035292,0.9889703435126026
ngfs2024gcam,india,b2ds,power,coalcap,2025,-0.0072934962440070585,0.9779406870252052
ngfs2024gcam,india,b2ds,power,coalcap,2026,-0.037282326214075984,0.8872389215171709
ngfs2024gcam,india,b2ds,power,coalcap,2027,-0.06727115618414492,0.7965371560091365
ngfs2024gcam,india,b2ds,power,coalcap,2028,-0.09725998615421384,0.7058353905011022
ngfs2024gcam,india,b2ds,power,coalcap,2029,-0.12724881612428274,0.615133624993068
ngfs2024gcam,india,b2ds,power,coalcap,2030,-0.15723764609435167,0.5244318594850338
ngfs2024gcam,india,b2ds,power,gascap,2023,0,1
ngfs2024gcam,india,b2ds,power,gascap,2024,0.0023858481219665557,1.0579580268632873
ngfs2024gcam,india,b2ds,power,gascap,2025,0.004771696243933111,1.1159160537265747
ngfs2024gcam,india,b2ds,power,gascap,2026,0.0044767394597909444,1.1087508393688688
ngfs2024gcam,india,b2ds,power,gascap,2027,0.004181782675648778,1.1015856250111626
ngfs2024gcam,india,b2ds,power,gascap,2028,0.0038868258915066107,1.0944204106534567
ngfs2024gcam,india,b2ds,power,gascap,2029,0.003591869107364444,1.0872551962957508
ngfs2024gcam,india,b2ds,power,gascap,2030,0.003296912323222277,1.080089981938045
ngfs2024gcam,india,b2ds,power,hydrocap,2023,0,1
ngfs2024gcam,india,b2ds,power,hydrocap,2024,0.0012286448175930212,1.0176706650635425
ngfs2024gcam,india,b2ds,power,hydrocap,2025,0.002457289635186061,1.0353413301270855
ngfs2024gcam,india,b2ds,power,hydrocap,2026,0.0036859101516474395,1.0530116456859122
ngfs2024gcam,india,b2ds,power,hydrocap,2027,0.0049145306681088186,1.0706819612447391
ngfs2024gcam,india,b2ds,power,hydrocap,2028,0.006143151184570197,1.0883522768035658
ngfs2024gcam,india,b2ds,power,hydrocap,2029,0.007371771701031585,1.1060225923623925
ngfs2024gcam,india,b2ds,power,hydrocap,2030,0.008600392217492965,1.1236929079212195
ngfs2024gcam,india,b2ds,power,nuclearcap,2023,0,1
ngfs2024gcam,india,b2ds,power,nuclearcap,2024,0.0018632813030175523,1.1392291997958204
ngfs2024gcam,india,b2ds,power,nuclearcap,2025,0.0037265626060351068,1.2784583995916412
ngfs2024gcam,india,b2ds,power,nuclearcap,2026,0.0060960582431273105,1.4555132441488012
ngfs2024gcam,india,b2ds,power,nuclearcap,2027,0.008465553880219516,1.6325680887059613
ngfs2024gcam,india,b2ds,power,nuclearcap,2028,0.01083504951731172,1.8096229332631215
ngfs2024gcam,india,b2ds,power,nuclearcap,2029,0.013204545154403927,1.9866777778202818
ngfs2024gcam,india,b2ds,power,nuclearcap,2030,0.015574040791496132,2.163732622377442
ngfs2024gcam,india,b2ds,power,oilcap,2023,0,1
ngfs2024gcam,india,b2ds,power,oilcap,2024,3.8802439631062436e-5,1.0014436677972616
ngfs2024gcam,india,b2ds,power,oilcap,2025,7.760487926212487e-5,1.002887335594523
ngfs2024gcam,india,b2ds,power,oilcap,2026,-7.158310810870428e-4,0.9733670797540016
ngfs2024gcam,india,b2ds,power,oilcap,2027,-0.0015092670414362105,0.9438468239134802
ngfs2024gcam,india,b2ds,power,oilcap,2028,-0.0023027030017853827,0.9143265680729585
ngfs2024gcam,india,b2ds,power,oilcap,2029,-0.0030961389621345504,0.8848063122324371
ngfs2024gcam,india,b2ds,power,oilcap,2030,-0.003889574922483718,0.8552860563919157
ngfs2024gcam,india,b2ds,power,renewablescap,2023,0,1
ngfs2024gcam,india,b2ds,power,renewablescap,2024,0.0971713404210071,1.1874400050267149
ngfs2024gcam,india,b2ds,power,renewablescap,2025,0.19434268084201411,1.3748800100534297
ngfs2024gcam,india,b2ds,power,renewablescap,2026,0.370935230635412,1.7155206585979779
ngfs2024gcam,india,b2ds,power,renewablescap,2027,0.5475277804288099,2.056161307142526
ngfs2024gcam,india,b2ds,power,renewablescap,2028,0.7241203302222079,2.396801955687074
ngfs2024gcam,india,b2ds,power,renewablescap,2029,0.9007128800156059,2.7374426042316222
ngfs2024gcam,india,b2ds,power,renewablescap,2030,1.0773054298090037,3.07808325277617
ngfs2024gcam,india,cp,coal,coal,2023,0,1
ngfs2024gcam,india,cp,coal,coal,2024,0.010720015665835116,1.0107200156658351
ngfs2024gcam,india,cp,coal,coal,2025,0.02144003133167023,1.0214400313316703
ngfs2024gcam,india,cp,coal,coal,2026,0.035883213580167696,1.0358832135801677
ngfs2024gcam,india,cp,coal,coal,2027,0.05032639582866517,1.0503263958286653
ngfs2024gcam,india,cp,coal,coal,2028,0.06476957807716263,1.0647695780771627
ngfs2024gcam,india,cp,coal,coal,2029,0.07921276032566028,1.0792127603256603
ngfs2024gcam,india,cp,coal,coal,2030,0.09365594257415776,1.0936559425741577
ngfs2024gcam,india,cp,oil and gas,gas,2023,0,1
ngfs2024gcam,india,cp,oil and gas,gas,2024,0.017373666454023086,1.0828461000051455
ngfs2024gcam,india,cp,oil and gas,gas,2025,0.0347473329080462,1.165692200010291
ngfs2024gcam,india,cp,oil and gas,gas,2026,0.056137932926442376,1.2676929948905078
ngfs2024gcam,india,cp,oil and gas,gas,2027,0.07752853294483858,1.3696937897707249
ngfs2024gcam,india,cp,oil and gas,gas,2028,0.09891913296323472,1.4716945846509415
ngfs2024gcam,india,cp,oil and gas,gas,2029,0.12030973298163086,1.5736953795311583
ngfs2024gcam,india,cp,oil and gas,gas,2030,0.14170033300002707,1.6756961744113754
ngfs2024gcam,india,cp,oil and gas,oil,2023,0,1
ngfs2024gcam,india,cp,oil and gas,oil,2024,0.036423272187458014,1.0460884968908424
ngfs2024gcam,india,cp,oil and gas,oil,2025,0.07284654437491603,1.0921769937816845
ngfs2024gcam,india,cp,oil and gas,oil,2026,0.1026690205824669,1.1299131174032797
ngfs2024gcam,india,cp,oil and gas,oil,2027,0.13249149679001776,1.1676492410248749
ngfs2024gcam,india,cp,oil and gas,oil,2028,0.1623139729975686,1.20538536464647
ngfs2024gcam,india,cp,oil and gas,oil,2029,0.19213644920511935,1.2431214882680652
ngfs2024gcam,india,cp,oil and gas,oil,2030,0.22195892541267023,1.2808576118896604
ngfs2024gcam,india,cp,power,coalcap,2023,0,1
ngfs2024gcam,india,cp,power,coalcap,2024,-6.723548799866272e-4,0.9980564855069992
ngfs2024gcam,india,cp,power,coalcap,2025,-0.0013447097599732544,0.9961129710139984
ngfs2024gcam,india,cp,power,coalcap,2026,-9.780210470970334e-4,0.9971729243944348
ngfs2024gcam,india,cp,power,coalcap,2027,-6.113323342208123e-4,0.9982328777748712
ngfs2024gcam,india,cp,power,coalcap,2028,-2.4464362134466675e-4,0.9992928311553074
ngfs2024gcam,india,cp,power,coalcap,2029,1.2204509153155426e-4,1.0003527845357438
ngfs2024gcam,india,cp,power,coalcap,2030,4.887338044077753e-4,1.0014127379161804
ngfs2024gcam,india,cp,power,gascap,2023,0,1
ngfs2024gcam,india,cp,power,gascap,2024,0.002113089942220356,1.0515596177654218
ngfs2024gcam,india,cp,power,gascap,2025,0.004226179884440712,1.1031192355308437
ngfs2024gcam,india,cp,power,gascap,2026,0.006169399520054557,1.1505339998741138
ngfs2024gcam,india,cp,power,gascap,2027,0.008112619155668402,1.1979487642173838
ngfs2024gcam,india,cp,power,gascap,2028,0.010055838791282246,1.245363528560654
ngfs2024gcam,india,cp,power,gascap,2029,0.011999058426896091,1.2927782929039238
ngfs2024gcam,india,cp,power,gascap,2030,0.013942278062509935,1.3401930572471938
ngfs2024gcam,india,cp,power,hydrocap,2023,0,1
ngfs2024gcam,india,cp,power,hydrocap,2024,0.0012516428854167834,1.0176706650635425
ngfs2024gcam,india,cp,power,hydrocap,2025,0.002503285770833586,1.0353413301270855
ngfs2024gcam,india,cp,power,hydrocap,2026,0.0037549039002443274,1.0530116456859122
ngfs2024gcam,india,cp,power,hydrocap,2027,0.0050065220296550686,1.0706819612447391
ngfs2024gcam,india,cp,power,hydrocap,2028,0.006258140159065811,1.0883522768035658
ngfs2024gcam,india,cp,power,hydrocap,2029,0.007509758288476561,1.1060225923623925
ngfs2024gcam,india,cp,power,hydrocap,2030,0.008761376417887302,1.1236929079212195
ngfs2024gcam,india,cp,power,nuclearcap,2023,0,1
ngfs2024gcam,india,cp,power,nuclearcap,2024,0.0015444713427919,1.1228473995954178
ngfs2024gcam,india,cp,power,nuclearcap,2025,0.0030889426855838,1.2456947991908356
ngfs2024gcam,india,cp,power,nuclearcap,2026,0.00402259897278677,1.319957910341517
ngfs2024gcam,india,cp,power,nuclearcap,2027,0.004956255259989738,1.3942210214921986
ngfs2024gcam,india,cp,power,nuclearcap,2028,0.005889911547192708,1.4684841326428801
ngfs2024gcam,india,cp,power,nuclearcap,2029,0.0068235678343956776,1.5427472437935619
ngfs2024gcam,india,cp,power,nuclearcap,2030,0.007757224121598645,1.6170103549442432
ngfs2024gcam,india,cp,power,oilcap,2023,0,1
ngfs2024gcam,india,cp,power,oilcap,2024,-4.1791128479436466e-4,0.9839317805348261
ngfs2024gcam,india,cp,power,oilcap,2025,-8.358225695887293e-4,0.9678635610696522
ngfs2024gcam,india,cp,power,oilcap,2026,1.6829268351422328e-4,1.0064706646397936
ngfs2024gcam,india,cp,power,oilcap,2027,0.001172407936617171,1.0450777682099348
ngfs2024gcam,india,cp,power,oilcap,2028,0.002176523189720124,1.0836848717800762
ngfs2024gcam,india,cp,power,oilcap,2029,0.0031806384428230763,1.1222919753502174
ngfs2024gcam,india,cp,power,oilcap,2030,0.004184753695926029,1.1608990789203588
ngfs2024gcam,india,cp,power,renewablescap,2023,0,1
ngfs2024gcam,india,cp,power,renewablescap,2024,0.0908366827065238,1.1803545800236235
ngfs2024gcam,india,cp,power,renewablescap,2025,0.1816733654130476,1.3607091600472467
ngfs2024gcam,india,cp,power,renewablescap,2026,0.2893791970975947,1.5745571282994655
ngfs2024gcam,india,cp,power,renewablescap,2027,0.3970850287821418,1.788405096551684
ngfs2024gcam,india,cp,power,renewablescap,2028,0.5047908604666889,2.0022530648039027
ngfs2024gcam,india,cp,power,renewablescap,2029,0.6124966921512361,2.2161010330561215
ngfs2024gcam,india,cp,power,renewablescap,2030,0.7202025238357832,2.4299490013083402
ngfs2024gcam,india,dt,coal,coal,2023,0,1
ngfs2024gcam,india,dt,coal,coal,2024,0.010699547265806663,1.0106995472658067
ngfs2024gcam,india,dt,coal,coal,2025,0.02139909453161352,1.0213990945316136
ngfs2024gcam,india,dt,coal,coal,2026,0.03580415613928544,1.0358041561392854
ngfs2024gcam,india,dt,coal,coal,2027,0.05020921774695717,1.050209217746957
ngfs2024gcam,india,dt,coal,coal,2028,0.06461427935462909,1.0646142793546292
ngfs2024gcam,india,dt,coal,coal,2029,0.07901934096230101,1.079019340962301
ngfs2024gcam,india,dt,coal,coal,2030,0.09342440256997293,1.0934244025699729
ngfs2024gcam,india,dt,oil and gas,gas,2023,0,1
ngfs2024gcam,india,dt,oil and gas,gas,2024,0.017364039252008495,1.0828083939654214
ngfs2024gcam,india,dt,oil and gas,gas,2025,0.03472807850401699,1.165616787930843
ngfs2024gcam,india,dt,oil and gas,gas,2026,0.05607487039955635,1.2674187665792855
ngfs2024gcam,india,dt,oil and gas,gas,2027,0.07742166229509574,1.3692207452277285
ngfs2024gcam,india,dt,oil and gas,gas,2028,0.09876845419063514,1.4710227238761713
ngfs2024gcam,india,dt,oil and gas,gas,2029,0.12011524608617448,1.5728247025246138
ngfs2024gcam,india,dt,oil and gas,gas,2030,0.14146203798171386,1.6746266811730566
ngfs2024gcam,india,dt,oil and gas,oil,2023,0,1
ngfs2024gcam,india,dt,oil and gas,oil,2024,0.03641601589872297,1.0460781041298044
ngfs2024gcam,india,dt,oil and gas,oil,2025,0.07283203179744593,1.092156208259609
ngfs2024gcam,india,dt,oil and gas,oil,2026,0.10263748161372019,1.129869796261368
ngfs2024gcam,india,dt,oil and gas,oil,2027,0.13244293142999433,1.167583384263127
ngfs2024gcam,india,dt,oil and gas,oil,2028,0.16224838124626845,1.2052969722648859
ngfs2024gcam,india,dt,oil and gas,oil,2029,0.1920538310625427,1.243010560266645
ngfs2024gcam,india,dt,oil and gas,oil,2030,0.22185928087881684,1.280724148268404
ngfs2024gcam,india,dt,power,coalcap,2023,0,1
ngfs2024gcam,india,dt,power,coalcap,2024,-6.723667382748837e-4,0.9980564477252513
ngfs2024gcam,india,dt,power,coalcap,2025,-0.0013447334765498429,0.9961128954505023
ngfs2024gcam,india,dt,power,coalcap,2026,-9.779360143134753e-4,0.9971731650943141
ngfs2024gcam,india,dt,power,coalcap,2027,-6.111385520771076e-4,0.9982334347381258
ngfs2024gcam,india,dt,power,coalcap,2028,-2.443410898406645e-4,0.9992937043819377
ngfs2024gcam,india,dt,power,coalcap,2029,1.2245637239570318e-4,1.0003539740257494
ngfs2024gcam,india,dt,power,coalcap,2030,4.892538346320709e-4,1.001414243669561
ngfs2024gcam,india,dt,power,gascap,2023,0,1
ngfs2024gcam,india,dt,power,gascap,2024,0.002113086267521713,1.0515595360572434
ngfs2024gcam,india,dt,power,gascap,2025,0.004226172535043426,1.1031190721144866
ngfs2024gcam,india,dt,power,gascap,2026,0.006169410298792264,1.1505342861016152
ngfs2024gcam,india,dt,power,gascap,2027,0.008112648062541092,1.1979495000887437
ngfs2024gcam,india,dt,power,gascap,2028,0.01005588582628993,1.2453647140758723
ngfs2024gcam,india,dt,power,gascap,2029,0.011999123590038768,1.292779928063001
ngfs2024gcam,india,dt,power,gascap,2030,0.013942361353787605,1.3401951420501297
ngfs2024gcam,india,dt,power,hydrocap,2023,0,1
ngfs2024gcam,india,dt,power,hydrocap,2024,0.001251640439803234,1.0176706650635425
ngfs2024gcam,india,dt,power,hydrocap,2025,0.0025032808796064867,1.0353413301270855
ngfs2024gcam,india,dt,power,hydrocap,2026,0.0037548965634520504,1.0530116456859122
ngfs2024gcam,india,dt,power,hydrocap,2027,0.005006512247297614,1.0706819612447391
ngfs2024gcam,india,dt,power,hydrocap,2028,0.006258127931143177,1.0883522768035658
ngfs2024gcam,india,dt,power,hydrocap,2029,0.00750974361498875,1.1060225923623925
